Order,Position_x,Position_y,Position_z,Owner_ID,Distance_to_Camera,Bottom_Left_x,Bottom_Left_y,Bottom_Left_z,Top_Left_x,Top_Left_y,Top_Left_z,Top_Right_x,Top_Right_y,Top_Right_z,Bottom_Right_x,Bottom_Right_y,Bottom_Right_z,Frustum_Apex_x,Frustum_Apex_y,Frustum_Apex_z,Is_Visible,Out_Of_Frame,BehindAMesh,Predicted_Is_Visible,Predicted_BehindAMesh,Predicted_Out_Of_Frame
208,-1.508525,0.4060791,1.087481,-4724,3.678571,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
209,-1.609543,0.3856372,0.9133564,-4724,3.48063,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
210,-1.600433,0.4257813,0.9934334,-4724,3.547266,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
211,-1.592364,0.4508106,1.083179,-4724,3.622927,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
212,-1.694481,0.4060791,0.9015254,-4724,3.419103,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
213,-1.690179,0.4508106,0.9853645,-4724,3.486674,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
214,-1.685912,0.4791992,1.078912,-4724,3.564199,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
215,-1.535764,0.3538598,1.427236,-4724,3.943868,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
216,-1.609543,0.3856372,1.442644,-4724,3.914458,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
217,-1.694481,0.4060791,1.454475,-4724,3.878388,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
218,-1.520356,0.3856372,1.353456,-4724,3.889095,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
219,-1.600433,0.4257813,1.362567,-4724,3.849746,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
220,-1.690179,0.4508106,1.370636,-4724,3.806857,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
221,-1.508525,0.4060791,1.268519,-4724,3.824817,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
222,-1.592364,0.4508106,1.272821,-4724,3.778239,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
223,-1.685912,0.4791992,1.277087,-4724,3.728904,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
224,-2.034236,0.3538598,1.427236,-4724,3.693084,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
225,-2.049644,0.3856372,1.353456,-4724,3.618209,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
226,-2.061475,0.4060791,1.268519,-4724,3.536197,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
227,-1.960456,0.3856372,1.442644,-4724,3.738275,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
228,-1.969567,0.4257813,1.362567,-4724,3.66091,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
229,-1.977636,0.4508106,1.272821,-4724,3.576982,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
230,-1.875519,0.4060791,1.454475,-4724,3.787652,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
231,-1.879821,0.4508106,1.370636,-4724,3.709921,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
232,-1.884087,0.4791992,1.277087,-4724,3.625369,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
233,-2.034236,0.3538598,0.9287641,-4724,3.258444,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
234,-1.960456,0.3856372,0.9133564,-4724,3.281235,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
235,-1.875519,0.4060791,0.9015254,-4724,3.315823,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
236,-2.049644,0.3856372,1.002543,-4724,3.311258,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
237,-1.969567,0.4257813,0.9934334,-4724,3.341379,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
238,-1.879821,0.4508106,0.9853645,-4724,3.380569,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
239,-2.061475,0.4060791,1.087481,-4724,3.377476,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
240,-1.977636,0.4508106,1.083179,-4724,3.412523,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
241,-1.884087,0.4791992,1.078912,-4724,3.455733,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
242,-1.431414,-0.2485034,0.9294965,-4724,3.70359,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
243,-1.399763,-0.2637085,1.003122,-4724,3.78208,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
244,-1.379419,-0.2754956,1.087788,-4724,3.861442,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
245,-1.399763,-0.1748791,0.9142915,-4724,3.694693,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
246,-1.359722,-0.1839429,0.9940571,-4724,3.78151,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
247,-1.334736,-0.1919995,1.083493,-4724,3.866308,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
248,-1.379419,-0.0902124,0.9025044,-4724,3.68075,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
249,-1.334736,-0.09450744,0.9860005,-4724,3.772434,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
250,-1.306431,-0.09875244,1.079247,-4724,3.861438,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
251,-1.431414,-0.2485034,1.426503,-4724,4.090124,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
252,-1.399763,-0.1748791,1.441708,-4724,4.104584,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
253,-1.379419,-0.0902124,1.453496,-4724,4.109461,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
254,-1.399763,-0.2637085,1.352878,-4724,4.052669,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
255,-1.359722,-0.1839429,1.361943,-4724,4.065673,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
256,-1.334736,-0.09450744,1.37,-4724,4.069252,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
257,-1.379419,-0.2754956,1.268212,-4724,4.000544,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
258,-1.334736,-0.1919995,1.272507,-4724,4.011736,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
259,-1.306431,-0.09875244,1.276752,-4724,4.013459,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
260,-1.430249,0.2485034,1.427236,-4724,4.011995,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
261,-1.398491,0.2637475,1.353456,-4724,3.96878,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
262,-1.378032,0.2755518,1.268519,-4724,3.911485,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
263,-1.398491,0.1746521,1.442644,-4724,4.050591,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
264,-1.358496,0.1837427,1.362567,-4724,4.007945,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
265,-1.333447,0.191842,1.272821,-4724,3.950362,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
266,-1.378032,0.08967713,1.454475,-4724,4.082613,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
267,-1.333447,0.09398254,1.370636,-4724,4.040424,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
268,-1.305044,0.09823791,1.277087,-4724,3.982663,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
269,-1.430249,0.2485034,0.9287641,-4724,3.615894,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
270,-1.398491,0.1746521,0.9133564,-4724,3.633055,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
271,-1.378032,0.08967713,0.9015254,-4724,3.649125,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
272,-1.398491,0.2637475,1.002543,-4724,3.691098,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
273,-1.358496,0.1837427,0.9934334,-4724,3.718356,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
274,-1.333447,0.09398254,0.9853645,-4724,3.740289,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
275,-1.378032,0.2755518,1.087481,-4724,3.768605,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
276,-1.333447,0.191842,1.083179,-4724,3.802088,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
277,-1.305044,0.09823791,1.078912,-4724,3.82889,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
278,-1.536497,-0.2485034,1.531586,-4724,4.118532,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,1,0
279,-1.610121,-0.2637085,1.563237,-4724,4.109859,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,1,0
280,-1.694788,-0.2754956,1.583581,-4724,4.087078,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
281,-1.521291,-0.1748791,1.563237,-4724,4.137306,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,1,0
282,-1.601057,-0.1839429,1.603278,-4724,4.131012,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,1,0
283,-1.690493,-0.1919995,1.628264,-4724,4.108954,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,1,0
284,-1.509504,-0.0902124,1.583581,-4724,4.144436,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
285,-1.593,-0.09450744,1.628264,-4724,4.139074,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
286,-1.686248,-0.09875244,1.656569,-4724,4.117126,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,1,0
287,-2.033503,-0.2485034,1.531586,-4724,3.879782,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,0,0,0
288,-2.048708,-0.1748779,1.563237,-4724,3.884696,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,0,0,0
289,-2.060496,-0.0902124,1.583581,-4724,3.880635,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
290,-1.959878,-0.2637085,1.563237,-4724,3.942982,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,0,0,0
291,-1.968943,-0.1839429,1.603278,-4724,3.956232,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,0,0,0
292,-1.977,-0.09450744,1.628264,-4724,3.956834,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,0,0,0
293,-1.875212,-0.2754956,1.583581,-4724,4.001372,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
294,-1.879507,-0.1919995,1.628264,-4724,4.019611,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
295,-1.883752,-0.09875244,1.656569,-4724,4.023913,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
296,-2.034236,0.2485034,1.532751,-4724,3.796713,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
297,-1.960456,0.2637475,1.564509,-4724,3.856331,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
298,-1.875519,0.2755518,1.584968,-4724,3.912337,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
299,-2.049644,0.1746533,1.564509,-4724,3.82676,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
300,-1.969567,0.1837427,1.604504,-4724,3.896438,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
301,-1.879821,0.191842,1.629553,-4724,3.958328,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
302,-2.061475,0.08967713,1.584968,-4724,3.851335,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
303,-1.977636,0.09398254,1.629553,-4724,3.926744,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
304,-1.884087,0.09823791,1.657956,-4724,3.993167,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
305,-1.535764,0.2485034,1.532751,-4724,4.041071,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
306,-1.520356,0.1746533,1.564509,-4724,4.083836,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
307,-1.508525,0.08967713,1.584968,-4724,4.117926,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
308,-1.609543,0.2637475,1.564509,-4724,4.027352,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
309,-1.600433,0.1837427,1.604504,-4724,4.074373,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
310,-1.592364,0.09398254,1.629553,-4724,4.110912,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
311,-1.694481,0.2755518,1.584968,-4724,4.000246,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
312,-1.690179,0.191842,1.629553,-4724,4.049322,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
