Order,Position_x,Position_y,Position_z,Owner_ID,Distance_to_Camera,Bottom_Left_x,Bottom_Left_y,Bottom_Left_z,Top_Left_x,Top_Left_y,Top_Left_z,Top_Right_x,Top_Right_y,Top_Right_z,Bottom_Right_x,Bottom_Right_y,Bottom_Right_z,Frustum_Apex_x,Frustum_Apex_y,Frustum_Apex_z,Is_Visible,Out_Of_Frame,BehindAMesh,Predicted_Is_Visible,Predicted_BehindAMesh,Predicted_Out_Of_Frame
202,-1.593,-0.4502636,1.272507,-4724,3.479477,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
203,-1.694788,-0.4055811,1.453496,-4724,3.497867,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
204,-1.690493,-0.4502636,1.37,-4724,3.463849,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
205,-1.686248,-0.4785693,1.276752,-4724,3.420982,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
206,-1.535764,0.3538598,0.9287641,-4724,3.169812,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
207,-1.520356,0.3856372,1.002543,-4724,3.218851,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
208,-1.508525,0.4060791,1.087481,-4724,3.273157,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
209,-1.609543,0.3856372,0.9133564,-4724,3.096348,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
210,-1.600433,0.4257813,0.9934334,-4724,3.143665,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
211,-1.592364,0.4508106,1.083179,-4724,3.19827,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
212,-1.694481,0.4060791,0.9015254,-4724,3.01671,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
213,-1.690179,0.4508106,0.9853645,-4724,3.062755,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
214,-1.685912,0.4791992,1.078912,-4724,3.117405,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
215,-1.535764,0.3538598,1.427236,-4724,3.454306,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
216,-1.609543,0.3856372,1.442644,-4724,3.404173,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
217,-1.694481,0.4060791,1.454475,-4724,3.345298,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
218,-1.520356,0.3856372,1.353456,-4724,3.418723,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
219,-1.600433,0.4257813,1.362567,-4724,3.358299,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
220,-1.690179,0.4508106,1.370636,-4724,3.291963,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
221,-1.508525,0.4060791,1.268519,-4724,3.376091,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
222,-1.592364,0.4508106,1.272821,-4724,3.308458,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
223,-1.685912,0.4791992,1.277087,-4724,3.235342,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
224,-2.034236,0.3538598,1.427236,-4724,3.081054,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
225,-2.049644,0.3856372,1.353456,-4724,3.016211,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
226,-2.061475,0.4060791,1.268519,-4724,2.948231,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
227,-1.960456,0.3856372,1.442644,-4724,3.14184,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
228,-1.969567,0.4257813,1.362567,-4724,3.077625,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
229,-1.977636,0.4508106,1.272821,-4724,3.01007,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
230,-1.875519,0.4060791,1.454475,-4724,3.210153,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
231,-1.879821,0.4508106,1.370636,-4724,3.147854,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
232,-1.884087,0.4791992,1.277087,-4724,3.081825,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
233,-2.034236,0.3538598,0.9287641,-4724,2.758327,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
234,-1.960456,0.3856372,0.9133564,-4724,2.805376,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
235,-1.875519,0.4060791,0.9015254,-4724,2.866113,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
236,-2.049644,0.3856372,1.002543,-4724,2.787627,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
237,-1.969567,0.4257813,0.9934334,-4724,2.841871,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
238,-1.879821,0.4508106,0.9853645,-4724,2.907306,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
239,-2.061475,0.4060791,1.087481,-4724,2.829775,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
240,-1.977636,0.4508106,1.083179,-4724,2.888522,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
241,-1.884087,0.4791992,1.078912,-4724,2.957773,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
242,-1.431414,-0.2485034,0.9294965,-4724,3.367439,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
243,-1.399763,-0.2637085,1.003122,-4724,3.434029,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
244,-1.379419,-0.2754956,1.087788,-4724,3.496777,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
245,-1.399763,-0.1748791,0.9142915,-4724,3.367756,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
246,-1.359722,-0.1839429,0.9940571,-4724,3.442531,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
247,-1.334736,-0.1919995,1.083493,-4724,3.510247,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
248,-1.379419,-0.0902124,0.9025044,-4724,3.359646,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
249,-1.334736,-0.09450744,0.9860005,-4724,3.439055,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
250,-1.306431,-0.09875244,1.079247,-4724,3.510504,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
251,-1.431414,-0.2485034,1.426503,-4724,3.635743,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
252,-1.399763,-0.1748791,1.441708,-4724,3.651812,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
253,-1.379419,-0.0902124,1.453496,-4724,3.656542,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
254,-1.399763,-0.2637085,1.352878,-4724,3.621442,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
255,-1.359722,-0.1839429,1.361943,-4724,3.638935,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
256,-1.334736,-0.09450744,1.37,-4724,3.644016,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
257,-1.379419,-0.2754956,1.268212,-4724,3.592988,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
258,-1.334736,-0.1919995,1.272507,-4724,3.610599,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
259,-1.306431,-0.09875244,1.276752,-4724,3.615291,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
260,-1.430249,0.2485034,1.427236,-4724,3.547559,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
261,-1.398491,0.2637475,1.353456,-4724,3.527315,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
262,-1.378032,0.2755518,1.268519,-4724,3.493664,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
263,-1.398491,0.1746521,1.442644,-4724,3.590906,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
264,-1.358496,0.1837427,1.362567,-4724,3.574301,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
265,-1.333447,0.191842,1.272821,-4724,3.542372,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
266,-1.378032,0.08967713,1.454475,-4724,3.626235,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
267,-1.333447,0.09398254,1.370636,-4724,3.611782,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
268,-1.305044,0.09823791,1.277087,-4724,3.58117,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
269,-1.430249,0.2485034,0.9287641,-4724,3.271185,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
270,-1.398491,0.1746521,0.9133564,-4724,3.300543,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
271,-1.378032,0.08967713,0.9015254,-4724,3.325523,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
272,-1.398491,0.2637475,1.002543,-4724,3.333959,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
273,-1.358496,0.1837427,0.9934334,-4724,3.373438,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
274,-1.333447,0.09398254,0.9853645,-4724,3.404176,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
275,-1.378032,0.2755518,1.087481,-4724,3.394297,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
276,-1.333447,0.191842,1.083179,-4724,3.439686,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
277,-1.305044,0.09823791,1.078912,-4724,3.47499,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
278,-1.536497,-0.2485034,1.531586,-4724,3.619623,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
279,-1.610121,-0.2637085,1.563237,-4724,3.588971,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
280,-1.694788,-0.2754956,1.583581,-4724,3.543804,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
281,-1.521291,-0.1748791,1.563237,-4724,3.633245,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
282,-1.601057,-0.1839429,1.603278,-4724,3.601837,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
283,-1.690493,-0.1919995,1.628264,-4724,3.555342,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
284,-1.509504,-0.0902124,1.583581,-4724,3.636689,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,0,1,0
285,-1.593,-0.09450744,1.628264,-4724,3.604358,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
286,-1.686248,-0.09875244,1.656569,-4724,3.556344,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,0,0,1,1,0,0
287,-2.033503,-0.2485034,1.531586,-4724,3.26642,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
288,-2.048708,-0.1748779,1.563237,-4724,3.258755,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
289,-2.060496,-0.0902124,1.583581,-4724,3.244867,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
290,-1.959878,-0.2637085,1.563237,-4724,3.342025,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
291,-1.968943,-0.1839429,1.603278,-4724,3.342594,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
292,-1.977,-0.09450744,1.628264,-4724,3.333503,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
293,-1.875212,-0.2754956,1.583581,-4724,3.416961,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
294,-1.879507,-0.1919995,1.628264,-4724,3.422789,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
295,-1.883752,-0.09875244,1.656569,-4724,3.417758,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
296,-2.034236,0.2485034,1.532751,-4724,3.166765,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
297,-1.960456,0.2637475,1.564509,-4724,3.238796,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
298,-1.875519,0.2755518,1.584968,-4724,3.311727,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
299,-2.049644,0.1746533,1.564509,-4724,3.18886,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
300,-1.969567,0.1837427,1.604504,-4724,3.271077,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
301,-1.879821,0.191842,1.629553,-4724,3.350121,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
302,-2.061475,0.08967713,1.584968,-4724,3.209114,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
303,-1.977636,0.09398254,1.629553,-4724,3.297183,-4.144135,0.4289798,-0.259463,-4.094921,0.7711247,-0.2367754,-3.781317,0.7711247,-0.9170376,-3.830531,0.4289797,-0.9397254,-4.231815,0.6469836,-0.7123012,1,0,0,1,0,0
